Code,Occupation Name,Nom de la profession,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033
65220,Pet groomers and animal care workers,Soigneurs/soigneuses d'animaux et travailleurs/travailleuses en soins des animaux,1.4,1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.2,1.2,1.2
65229,Other support occupations in personal services,Autres professions de soutien dans les services personnels,3.1,2.7,2.5,2.3,2.3,2.3,2.1,2,1.9,1.9,1.9
65310,Light duty cleaners,Préposés/préposées à l'entretien ménager et au nettoyage - travaux légers,3.1,3.1,3,3,3,2.9,2.9,2.8,2.7,2.6,2.5
65311,Specialized cleaners,Nettoyeurs spécialisés/nettoyeuses spécialisées,1.6,1.6,1.6,1.5,1.5,1.4,1.4,1.4,1.4,1.3,1.3
65312,"Janitors, caretakers and heavy-duty cleaners",Concierges et nettoyeurs/nettoyeuses – gros travaux,3.9,3.8,3.8,3.8,3.7,3.7,3.7,3.6,3.5,3.4,3.3
65320,"Dry cleaning, laundry and related occupations",Personnel de blanchisseries et d'établissements de nettoyage à sec et personnel assimilé,2.8,2.9,3.3,3.7,4,4.3,4.1,3.9,3.8,3.6,3.5
65329,Other service support occupations,Autre personnel de soutien en service,2.6,2.5,2.4,2.4,2.4,2.3,2.3,2.2,2.1,2,1.9
70010,Construction managers,Directeurs/directrices de la construction,1.9,2,1.9,1.9,1.9,1.9,1.9,1.9,1.8,1.8,1.8
70011,Home building and renovation managers,Gestionnaires en construction et rénovation domiciliaire,2.8,2.7,2.8,2.7,2.7,2.7,2.7,2.6,2.6,2.5,2.4
70012,Facility operation and maintenance managers,Directeurs/directrices de l'exploitation et de l'entretien d'immeubles,2.6,2.5,2.6,2.7,2.7,2.7,2.8,2.8,2.8,2.7,2.6
70020,Managers in transportation,Directeurs/directrices des transports,2.1,2.1,2.1,2.1,2,2,2,2,2,1.9,1.9
70021,Postal and courier services managers,Directeurs/directrices des services postaux et de messageries,1.1,1.3,1.4,1.5,1.6,1.7,1.7,1.9,2.1,2.5,2.6
72010,"Contractors and supervisors, machining, metal forming, shaping and erecting trades and related occupations","Entrepreneurs/entrepreneuses et contremaîtres/contremaîtresses des machinistes et du personnel des métiers du formage, du profilage et du montage des métaux et personnel assimilé",1.7,1.9,1.9,2,2,1.9,1.8,1.8,1.8,1.8,1.8
72011,"Contractors and supervisors, electrical trades and telecommunications occupations",Entrepreneurs/entrepreneuses et contremaîtres/contremaîtresses en électricité et en télécommunications,1.4,1.5,1.9,1.8,1.8,1.8,1.9,2,2.1,2.1,2.1
72012,"Contractors and supervisors, pipefitting trades",Entrepreneurs/entrepreneuses et contremaîtres/contremaîtresses en tuyauterie,1.8,1.9,2,2,2.1,2,2,2,2,2,2
72013,"Contractors and supervisors, carpentry trades",Entrepreneurs/entrepreneuses et contremaîtres/contremaîtresses en charpenterie,1.7,1.8,1.9,1.8,1.8,1.8,1.9,2,1.9,1.9,1.8
72014,"Contractors and supervisors, other construction trades, installers, repairers and servicers",Entrepreneurs/entrepreneuses et contremaîtres/contremaîtresses des autres métiers de la construction et des services de réparation et d'installation,2,2,2,2.1,2.2,2.2,2.2,2.2,2.2,2.2,2.2
72020,"Contractors and supervisors, mechanic trades",Entrepreneurs/entrepreneuses et contremaîtres/contremaîtresses en mécanique,2.6,2.6,2.6,2.6,2.6,2.6,2.5,2.5,2.5,2.5,2.4
72021,"Contractors and supervisors, heavy equipment operator crews",Entrepreneurs/entrepreneuses et contremaîtres/contremaîtresses des équipes d'opérateurs d'équipement lourd,1.9,2,2,1.9,1.9,2,1.9,1.9,1.8,1.7,1.7
72022,"Supervisors, printing and related occupations",Surveillants/surveillantes de l'imprimerie et du personnel assimilé,4.9,4.6,5.1,4.8,5,5.3,5.3,5.5,5.3,5.9,5.6
72023,"Supervisors, railway transport operations",Surveillants/surveillantes des opérations du transport ferroviaire,0.9,0.9,1.8,1.7,1.6,1.6,1.4,1.4,1.5,1.5,1.4
72024,"Supervisors, motor transport and other ground transit operators",Surveillants/surveillantes du transport routier et du transport en commun,3,2.8,2.8,3,3,2.9,3,3.1,3,3,2.8
72025,"Supervisors, mail and message distribution occupations",Superviseurs/superviseures de services postaux et de messageries,3.1,3.1,3.3,3.2,3.1,3.1,3,3,3,3.1,3.1
72100,Machinists and machining and tooling inspectors,Machinistes et vérificateurs/vérificatrices d'usinage et d'outillage,3,3,2.9,2.9,2.8,2.7,2.7,2.8,2.7,2.6,2.5
72101,Tool and die makers,Outilleurs-ajusteurs/outilleuses-ajusteuses,3.1,3,3.1,3,3.1,3.2,3.2,3.2,3.1,3,3
72102,Sheet metal workers,Tôliers/tôlières,1.8,1.8,1.9,2.1,2,1.9,1.9,1.8,1.9,1.9,1.9
72103,Boilermakers,Chaudronniers/chaudronnières,1.1,1.6,1.8,2.4,2.2,2.1,1.9,1.9,1.7,1.8,1.8
72104,Structural metal and platework fabricators and fitters,Assembleurs/assembleuses et ajusteurs/ajusteuses de plaques et de charpentes métalliques,2.4,2.4,2.3,2.4,2.2,2.2,2.1,2,2.1,2,2
72105,Ironworkers,Monteurs/monteuses de charpentes métalliques,1.1,1.1,1.1,1.2,1.2,1.3,1.3,1.3,1.3,1.3,1.3
72106,Welders and related machine operators,Soudeurs/soudeuses et opérateurs/opératrices de machines à souder et à braser,1.5,1.5,1.5,1.5,1.6,1.6,1.6,1.6,1.6,1.6,1.6
72200,Electricians (except industrial and power system),Électriciens/électriciennes (sauf électriciens industriels/électriciennes industrielles et de réseaux électriques),1.1,1.1,1.1,1.1,1,1,1,1,0.9,0.9,0.9
72201,Industrial electricians,Électriciens industriels/électriciennes industrielles,2.1,2.3,2.3,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.3
72202,Power system electricians,Électriciens/électriciennes de réseaux électriques,0.7,0.6,0.6,0.6,0.7,0.7,0.7,0.7,0.7,0.9,0.8
72203,Electrical power line and cable workers,Monteurs/monteuses de lignes électriques et de câbles,1.1,1.1,1.1,1.1,1,1,1.1,1.1,1.2,1.1,1.1
72204,Telecommunications line and cable installers and repairers,Installateurs/installatrices et réparateurs/réparatrices de lignes et de câbles de télécommunications,1.6,1.7,1.7,1.9,2,1.9,1.8,1.7,1.6,1.7,1.7
72205,Telecommunications equipment installation and cable television service technicians,Techniciens/techniciennes en installation de matériel de télécommunication et en services de câblodistribution,1.1,1.4,1.5,1.7,1.8,1.8,1.8,1.9,1.9,2,1.9
72300,Plumbers,Plombiers/plombières,1,1,1.1,1,1,1,1,1,1,1,0.9
72301,"Steamfitters, pipefitters and sprinkler system installers","Tuyauteurs/tuyauteuses, monteurs/monteuses d'appareils de chauffage et poseurs/poseuses de gicleurs",0.7,0.8,0.8,0.8,0.9,1,1,1,1,1.1,1.1
72302,Gas fitters,Monteurs/monteuses d'installations au gaz,1,0.9,1.2,1.5,1.4,1.5,1.5,1.5,1.6,1.8,2
72310,Carpenters,Charpentiers-menuisiers/charpentières-menuisières,1.5,1.5,1.6,1.6,1.5,1.5,1.5,1.5,1.5,1.5,1.4
72311,Cabinetmakers,Ébénistes,2.7,2.6,2.4,2.4,2.4,2.6,2.5,2.4,2.4,2.5,2.4
72320,Bricklayers,Briqueteurs-maçons/briqueteuses-maçonnes,1.4,1.4,1.4,1.4,1.5,1.6,1.8,1.8,1.7,1.9,1.8
72321,Insulators,Calorifugeurs/calorifugeuses,0.5,0.5,0.7,0.6,0.8,0.9,0.9,1,1.1,1.1,1.1
72400,Construction millwrights and industrial mechanics,Mécaniciens/mécaniciennes de chantier et mécaniciens industriels/mécaniciennes industrielles,2.9,3,3,2.9,2.9,2.8,2.8,2.7,2.7,2.6,2.5
72401,Heavy-duty equipment mechanics,Mécaniciens/mécaniciennes d'équipement lourd,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.6,1.6,1.6,1.6
72402,"Heating, refrigeration and air conditioning mechanics","Mécaniciens/mécaniciennes en chauffage, réfrigération et climatisation",1.7,1.8,1.8,1.7,1.7,1.7,1.7,1.7,1.6,1.6,1.5
72403,Railway carmen/women,Réparateurs/réparatrices de wagons,1.4,1.3,1.4,1.4,1.4,1.6,1.5,1.6,2,1.9,1.9
72404,Aircraft mechanics and aircraft inspectors,Mécaniciens/mécaniciennes et contrôleurs/contrôleuses d'aéronefs,2.6,2.6,2.7,2.6,2.6,2.4,2.3,2.3,2.2,2.3,2.3
72405,Machine fitters,Ajusteurs/ajusteuses de machines,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
72406,Elevator constructors and mechanics,Constructeurs/constructrices et mécaniciens/mécaniciennes d'ascenseurs,0.8,0.8,0.8,0.9,0.9,0.9,1.1,1.1,1.1,1.1,1.1
72410,"Automotive service technicians, truck and bus mechanics and mechanical repairers","Mécaniciens/mécaniciennes et réparateurs/réparatrices de véhicules automobiles, de camions et d'autobus",2.1,2.1,2.1,2,2,2,1.9,1.9,1.9,1.8,1.8
72411,"Auto body collision, refinishing and glass technicians and damage repair estimators","Techniciens/techniciennes en collision, en carrosserie, en peinture et en glace de véhicule automobile et estimateurs/estimatrices de dommages",2.2,2.1,2.1,2.1,2.1,2,2,2,2,1.9,1.9
72420,Oil and solid fuel heating mechanics,Installateurs/installatrices de brûleurs à l'huile et à combustibles solides,3.7,3.9,4.1,3.8,3.7,3.7,4.1,4.1,3.9,3.7,3.9
72421,Appliance servicers and repairers,Réparateurs/réparatrices et préposés/préposées à l'entretien d'appareils,3.3,3,3.9,3.9,4.3,4.3,4.2,4.2,4,3.9,3.7
72422,Electrical mechanics,Électromécaniciens/électromécaniciennes,1.3,1.2,1.4,1.3,1.4,1.5,1.5,1.6,1.6,1.6,1.6
72423,"Motorcycle, all-terrain vehicle and other related mechanics","Mécaniciens/mécaniciennes de motocyclettes, de véhicules tout-terrain et personnel mécanicien assimilé",2.1,2.5,2.6,2.4,2.4,2.3,2.3,2.3,2.3,2.2,2.1
72429,Other small engine and small equipment repairers,Autres réparateurs/réparatrices de petits moteurs et de petits équipements,2.9,2.9,3.2,3.1,3.2,3,3,2.9,2.8,2.7,2.6
72500,Crane operators,Grutiers/grutières,1.5,1.5,1.7,1.7,1.8,2,1.9,1.9,1.9,1.8,1.8
72501,Water well drillers,Foreurs/foreuses de puits d'eau,0.7,1,0.9,0.8,0.7,0.7,0.7,1.3,1.2,1.1,1.1
72600,"Air pilots, flight engineers and flying instructors","Pilotes, navigateurs/navigatrices et instructeurs/instructrices de pilotage du transport aérien",1.7,1.8,1.8,2,1.9,1.9,2,2,2.1,2.1,2
72601,Air traffic controllers and related occupations,Contrôleurs aériens/contrôleuses aériennes et personnel assimilé,1.3,1.3,1.2,1.1,1.1,1,0.9,1.1,1.3,1.3,1.3
72602,"Deck officers, water transport",Officiers/officières de pont du transport par voies navigables,3.4,3.2,3,2.8,2.7,2.6,2.6,2.5,2.6,2.5,2.4
72603,"Engineer officers, water transport",Officiers mécaniciens/officières mécaniciennes du transport par voies navigables,1.8,1.7,1.5,1.5,1.8,1.7,1.7,1.8,2,2,1.9
72604,Railway traffic controllers and marine traffic regulators,Contrôleurs/contrôleuses de la circulation ferroviaire et régulateurs/régulatrices de la circulation maritime,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
72999,Other technical trades and related occupations,Autres métiers techniques et personnel assimilé,2.1,2.2,2.5,2.5,2.4,2.3,2.3,2.5,2.3,2.3,2.3
73100,Concrete finishers,Finisseurs/finisseuses de béton,0.9,0.9,1.1,1.2,1.2,1.1,1.1,1.1,1.1,1.1,1.1
73101,Tilesetters,Carreleurs/carreleuses,0.7,0.8,0.9,0.9,1,1,1.1,1.2,1.2,1.2,1.4
73102,"Plasterers, drywall installers and finishers and lathers","Plâtriers/plâtrières, poseurs/poseuses et finisseurs/finisseuses de systèmes intérieurs et latteurs/latteuses",1.2,1.2,1.2,1.3,1.5,1.5,1.6,1.5,1.6,1.5,1.5
73110,Roofers and shinglers,Couvreurs/couvreuses et poseurs/poseuses de bardeaux,0.6,0.8,1,1,1,1,1,0.9,0.9,1,1
73111,Glaziers,Vitriers/vitrières,1.7,1.9,1.8,2,2,1.9,1.9,1.8,1.8,1.7,1.6
73112,Painters and decorators (except interior decorators),Peintres et décorateurs/décoratrices (sauf décorateurs/décoratrices d'intérieur),2.1,2.1,2.2,2.4,2.4,2.5,2.5,2.5,2.5,2.4,2.4
73113,Floor covering installers,Poseurs/poseuses de revêtements d'intérieur,1.5,1.7,1.6,1.6,1.8,1.8,1.8,1.8,1.7,1.7,1.6
73200,Residential and commercial installers and servicers,"Personnel d'installation, d'entretien et de réparation d'équipement résidentiel et commercial",1.7,1.7,1.8,1.8,1.9,1.9,1.9,1.9,1.9,1.9,1.8
73201,General building maintenance workers and building superintendents,Préposés à l’entretien général et surintendants/surintendantes,3.9,3.7,3.7,3.5,3.4,3.3,3.2,3.1,3,2.9,2.7
73202,Pest controllers and fumigators,Fumigateurs/fumigatrices et préposés/préposées au contrôle de la vermine,4,3.9,3.7,3.6,3.3,3.4,3.5,3.2,3.2,3.2,3.1
73209,Other repairers and servicers,Autres réparateurs/réparatrices et préposés/préposées à l'entretien,2.2,2.1,2.2,2.2,2.1,2,1.9,1.9,1.8,1.7,1.7
73300,Transport truck drivers,Conducteurs/conductrices de camions de transport,2.2,2.3,2.3,2.4,2.5,2.5,2.5,2.5,2.5,2.4,2.3
73301,"Bus drivers, subway operators and other transit operators",Conducteurs/conductrices d'autobus et opérateurs/opératrices de métro et autres transports en commun,4.2,4.1,4.1,4,4,3.8,3.7,3.6,3.4,3.2,3.1
73310,Railway and yard locomotive engineers,Mécaniciens/mécaniciennes de locomotive et de cour de triage,2.5,2.4,2.2,2.2,2.1,2,2.1,2.1,2.1,2.1,2.3
73311,Railway conductors and brakemen/women,Chefs de train et serre-freins,0.2,0.3,0.3,0.2,0.3,0.3,0.3,0.4,0.6,0.6,0.7
73400,Heavy equipment operators,Conducteurs/conductrices d'équipement lourd,2,2.1,2.1,2.2,2.2,2.1,2.1,2.1,2.1,2,2
73401,Printing press operators,Opérateurs/opératrices de presses à imprimer,2.9,3.3,3.2,3.3,3.5,3.8,3.8,3.8,3.8,3.6,3.6
73402,"Drillers and blasters - surface mining, quarrying and construction","Foreurs/foreuses et dynamiteurs/dynamiteuses de mines à ciel ouvert, de carrières et de chantiers de construction",1.2,1.1,1.4,1.4,1.4,1.4,1.5,1.9,1.9,1.8,1.8
74100,Mail and parcel sorters and related occupations,Trieurs/trieuses de courrier et de colis et professions connexes,3.8,3.5,3.4,3.3,3.2,3.1,3,3,3,2.9,2.8
74101,Letter carriers,Facteurs/factrices,3.2,3.1,3,3.1,3,2.9,2.9,2.9,2.8,2.7,2.6
74102,Couriers and messengers,Messagers/messagères,2.6,2.4,2.6,2.6,2.5,2.5,2.5,2.4,2.3,2.1,2
74200,Railway yard and track maintenance workers,Ouvriers/ouvrières de gares de triage et à l'entretien de la voie ferrée,1,0.9,0.9,1.2,1.2,1.2,1.1,1.1,1.1,1,1
74201,Water transport deck and engine room crew,Matelots de pont et matelots de salle des machines du transport par voies navigables,2,2,1.9,1.8,1.8,1.8,1.8,1.7,1.7,1.9,1.8
74202,Air transport ramp attendants,Agents/agentes de piste dans le transport aérien,1.3,1.3,1.3,1.3,1.3,1.2,1.4,1.5,1.4,1.4,1.3
74203,Automotive and heavy truck and equipment parts installers and servicers,Préposés/préposées à la pose et à l'entretien des pièces mécaniques d'automobiles et de camions et équipements lourds,0.7,0.7,0.7,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
74204,Utility maintenance workers,Personnel d'entretien des services publics,1.6,1.6,1.6,1.5,1.9,1.9,2,2,2,2.1,2.1
74205,Public works maintenance equipment operators and related workers,Conducteurs/conductrices de machinerie d'entretien public et personnel assimilé,3.5,3.5,3.4,3.4,3.3,3.3,3.2,3.1,3,2.9,2.7
75100,Longshore workers,Débardeurs/débardeuses,1.1,2,1.9,2,1.9,1.8,1.8,1.7,1.8,2,1.9
75101,Material handlers,Manutentionnaires,1.6,1.6,1.7,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8
75110,Construction trades helpers and labourers,Aides de soutien des métiers et manoeuvres en construction,0.7,0.7,0.7,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
75119,Other trades helpers and labourers,Autres manoeuvres et aides de soutien de métiers,1.2,1.1,1.1,1.2,1.2,1.2,1.1,1.1,1,0.9,1
75200,Taxi and limousine drivers and chauffeurs,"Chauffeurs/chauffeuses de taxi, chauffeurs/chauffeuses de limousine et chauffeurs/chauffeuses",2.9,2.8,2.8,2.7,2.7,2.6,2.5,2.5,2.4,2.4,2.3
75201,Delivery service drivers and door-to-door distributors,Chauffeurs-livreurs/chauffeuses-livreuses de services de livraison et distributeurs/distributrices porte-à-porte,3,2.9,2.8,2.8,2.8,2.7,2.6,2.6,2.5,2.5,2.4
75210,Boat and cable ferry operators and related occupations,"Opérateurs/opératrices de bateau à moteur, de bac à câble et personnel assimilé",3.5,3.3,3.5,3.9,3.7,3.6,3.7,3.5,3.3,3.1,3
75211,Railway and motor transport labourers,Manoeuvres dans le transport ferroviaire et routier,1.2,1.2,1.3,1.2,1.7,1.5,1.4,1.4,1.3,1.3,1.4
75212,Public works and maintenance labourers,Manoeuvres à l'entretien des travaux publics,1.9,1.7,1.8,1.7,1.7,1.7,1.8,1.8,1.9,1.8,1.8
80010,Managers in natural resources production and fishing,Directeurs/directrices de l'exploitation des ressources naturelles et de la pêche,2.7,2.6,2.5,2.4,2.4,2.5,2.5,2.5,2.6,2.7,2.7
80020,Managers in agriculture,Gestionnaires en agriculture,5,5.2,4.9,4.9,4.9,4.8,4.6,4.6,4.4,4.3,4.2
80021,Managers in horticulture,Gestionnaires en horticulture,2.4,2.7,2.5,2.5,2.3,2.5,2.6,2.5,2.5,2.5,2.4
80022,Managers in aquaculture,Gestionnaires en aquaculture,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
82010,"Supervisors, logging and forestry",Surveillants/surveillantes de l'exploitation forestière,1.2,1.4,1.6,1.6,1.7,1.6,1.7,1.9,1.9,1.8,1.9
82020,"Supervisors, mining and quarrying",Surveillants/surveillantes de l'exploitation des mines et des carrières,2.1,2.5,2.3,2.3,2.4,2.4,2.5,2.5,2.6,2.7,2.7
82021,"Contractors and supervisors, oil and gas drilling and services",Entrepreneurs/entrepreneuses et surveillants/surveillantes du forage et des services reliés à l'extraction de pétrole et de gaz,1.4,1.4,1.3,1.3,1.4,1.5,1.5,1.5,1.4,1.5,1.5
82030,Agricultural service contractors and farm supervisors,Entrepreneurs/entrepreneuses de services agricoles et surveillants/surveillantes d'exploitations agricoles,1,1.2,1.2,1.1,1.1,1.1,1.3,1.3,1.3,1.4,1.4
82031,"Contractors and supervisors, landscaping, grounds maintenance and horticulture services","Entrepreneurs/entrepreneuses et superviseurs/superviseures des services de l'aménagement paysager, de l'entretien des terrains et de l'horticulture",0.7,0.7,0.7,0.8,0.9,1,1.1,1.1,1.1,1.2,1.2
83100,Underground production and development miners,"Mineurs/mineuses d'extraction et de préparation, mines souterraines",1.3,1.4,1.4,1.4,1.4,1.5,1.5,1.5,1.5,1.5,1.5
83101,"Oil and gas well drillers, servicers, testers and related workers",Foreurs/foreuses et personnel de mise à l'essai et des autres services reliés à l'extraction de pétrole et de gaz,2.1,2.1,2,1.9,1.9,2,2.1,2.2,2.3,2.3,2.2
83110,Logging machinery operators,Conducteurs/conductrices de machines d'abattage d'arbres,5.1,4.8,4.5,4.2,4.3,4.2,4.1,4,3.7,3.5,3.3
83120,Fishing masters and officers,Capitaines et officiers/officières de bâtiments de pêche,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
83121,Fishermen/women,Pêcheurs indépendants/pêcheuses indépendantes,2.7,2.8,2.8,3,3.1,3.1,3.2,3.2,3.3,3.4,3.3
84100,Underground mine service and support workers,Travailleurs/travailleuses d'entretien et de soutien des mines souterraines,1,1.2,1.2,1.2,1.6,2,2.2,2.2,2.1,2.1,2.1
84101,Oil and gas well drilling and related workers and services operators,Travailleurs/travailleuses du forage et de l'entretien des puits de pétrole et de gaz et personnel assimilé,0.9,1,1.4,1.5,1.5,1.7,1.8,1.9,1.9,2,1.9
84110,Chain saw and skidder operators,Opérateurs/opératrices de scies à chaîne et d'engins de débardage,2,1.8,2.1,2,2.1,2.3,2.2,2.3,2.3,2.4,2.4
84111,Silviculture and forestry workers,Ouvriers/ouvrières en sylviculture et en exploitation forestière,0.2,0.2,0.2,0.2,0.3,0.4,0.4,0.4,0.5,0.5,0.6
84120,Specialized livestock workers and farm machinery operators,Ouvriers spécialisés/ouvrières spécialisées dans l’élevage et opérateurs/opératrices de machineries agricoles,1.6,1.7,1.6,1.6,1.6,1.5,1.5,1.5,1.4,1.4,1.3
84121,Fishing vessel deckhands,Matelots de pont sur les bâtiments de pêche,2.6,2.6,2.6,2.8,2.9,3,3.2,3.3,3.3,3.1,3.1
85100,Livestock labourers,Manoeuvres aux soins du bétail,1.4,1.6,1.5,1.6,1.6,1.7,1.7,1.6,1.6,1.6,1.5
85101,Harvesting labourers,Manoeuvres à la récolte,1.7,2,2,2,2,2.1,2.2,2.2,2.2,2.2,2.1
85102,Aquaculture and marine harvest labourers,Manoeuvres de l'aquaculture et de la mariculture,0.7,1,1,1.3,1.4,1.7,1.7,1.8,1.8,1.7,1.9
85103,Nursery and greenhouse labourers,Manoeuvres de pépinières et de serres,0.7,1.1,1.1,1.2,1.3,1.4,1.4,1.4,1.5,1.4,1.4
85104,Trappers and hunters,Trappeurs/trappeuses et chasseurs/chasseuses,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
85110,Mine labourers,Manoeuvres des mines,0.2,0.2,0.2,0.4,0.7,0.6,0.7,1,1,0.9,0.8
85111,"Oil and gas drilling, servicing and related labourers","Manoeuvres de forage et d'entretien des puits de pétrole et de gaz, et personnel assimilé",0.2,0.3,0.2,0.2,0.2,0.3,0.3,0.4,0.4,0.5,0.4
85120,Logging and forestry labourers,Manoeuvres de l'exploitation forestière,1.9,1.6,1.7,1.9,1.7,1.7,1.7,1.7,1.6,1.6,1.5
85121,Landscaping and grounds maintenance labourers,Manoeuvres en aménagement paysager et en entretien des terrains,2.4,2.3,2.1,2.1,2,1.9,1.9,1.8,1.7,1.6,1.6
90010,Manufacturing managers,Directeurs/directrices de la fabrication,2.6,2.7,2.7,2.8,2.7,2.8,2.8,2.8,2.7,2.7,2.6
90011,Utilities managers,Directeurs/directrices des services d'utilité publique,1.8,1.9,1.9,2.2,2.5,2.5,2.4,2.3,2.3,2.3,2.3
92010,"Supervisors, mineral and metal processing",Surveillants/surveillantes dans la transformation des métaux et des minerais,2.7,3.2,3.4,3.5,3.3,3.3,3.3,3.2,3.1,3,2.9
92011,"Supervisors, petroleum, gas and chemical processing and utilities","Surveillants/surveillantes dans le raffinage du pétrole, dans le traitement du gaz et des produits chimiques et dans les services d'utilité publique",2.2,2.3,2.3,2.3,2.3,2.3,2.4,2.3,2.3,2.2,2.2
92012,"Supervisors, food and beverage processing",Surveillants/surveillantes dans la transformation des aliments et des boissons,2,2,2.1,2,2.1,2.1,2.2,2.1,2.2,2.2,2.1
92013,"Supervisors, plastic and rubber products manufacturing",Surveillants/surveillantes dans la fabrication de produits en caoutchouc et en plastique,3.1,2.9,2.8,3.1,3,2.8,2.7,2.9,2.7,2.6,2.4
92014,"Supervisors, forest products processing",Surveillants/surveillantes dans la transformation des produits forestiers,3,3.1,3.5,3.3,3.2,3.3,3.5,3.5,3.4,3.3,3.3
92015,"Supervisors, textile, fabric, fur and leather products processing and manufacturing","Surveillants/surveillantes dans la transformation et la fabrication de produits textiles, de tissus, de fourrure et de cuir",4.1,4.2,4.3,4.4,4.2,3.9,3.9,3.9,3.8,3.6,3.5
92020,"Supervisors, motor vehicle assembling",Surveillants/surveillantes dans la fabrication de véhicules automobiles,2.3,2.3,2.3,2.2,2.1,2.2,2.3,2.4,2.4,2.5,2.3
92021,"Supervisors, electronics and electrical products manufacturing",Surveillants/surveillantes dans la fabrication de matériel électronique et d'appareils électriques,4.5,4.3,4.1,4,4.2,4.1,3.9,4.2,4.1,4.2,4.1
92022,"Supervisors, furniture and fixtures manufacturing",Surveillants/surveillantes dans la fabrication de meubles et d'accessoires,4.6,4.2,3.9,4.2,4.8,4.5,4.5,4.4,4.2,4.3,4.1
92023,"Supervisors, other mechanical and metal products manufacturing",Surveillants/surveillantes dans la fabrication d'autres produits métalliques et de pièces mécaniques,3.3,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.1,3.1
92024,"Supervisors, other products manufacturing and assembly",Surveillants/surveillantes dans la fabrication et le montage de produits divers,3,2.7,2.9,2.8,2.8,2.9,3,2.9,2.8,2.7,2.6
92100,Power engineers and power systems operators,Mécaniciens/mécaniciennes de centrales et opérateurs/opératrices de réseaux électriques,2.8,2.7,2.7,2.6,2.5,2.7,2.6,2.6,2.7,2.6,2.5
92101,Water and waste treatment plant operators,Opérateurs/opératrices d'installations du traitement de l'eau et des déchets,2.2,2.1,2.2,2.4,2.2,2.1,2,1.9,2,1.9,1.9
93100,"Central control and process operators, mineral and metal processing",Opérateurs/opératrices de poste central de contrôle et de conduite de procédés industriels dans le traitement des métaux et des minerais,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
93101,"Central control and process operators, petroleum, gas and chemical processing",Opérateurs/opératrices de salle de commande centrale et de conduite de procédés industriels dans le raffinage du pétrole et le traitement du gaz et des produits chimiques,1.3,1.4,1.4,1.5,1.4,1.5,1.6,1.6,1.6,1.6,1.5
93102,"Pulping, papermaking and coating control operators","Opérateurs/opératrices au contrôle de la réduction en pâte des pâtes et papiers, de la fabrication du papier et du couchage",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
93200,Aircraft assemblers and aircraft assembly inspectors,Monteurs/monteuses d'aéronefs et contrôleurs/contrôleuses de montage d'aéronefs,3.2,3.3,3.3,3.2,3.2,3.1,3.2,3.2,3.1,2.9,2.8
94100,"Machine operators, mineral and metal processing",Opérateurs/opératrices de machines dans le traitement des métaux et des minerais,1.8,2,1.9,1.9,1.9,1.9,2,2,1.9,1.9,1.8
94101,Foundry workers,Ouvriers/ouvrières de fonderies,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
94102,Glass forming and finishing machine operators and glass cutters,Opérateurs/opératrices de machines à former et à finir le verre et coupeurs/coupeuses de verre,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
94103,"Concrete, clay and stone forming operators","Opérateurs/opératrices de machines dans le façonnage et la finition des produits en béton, en argile ou en pierre",2.2,2.2,2.1,2,2.1,2.4,2.3,2.2,2.1,2.1,2.1
94104,"Inspectors and testers, mineral and metal processing",Contrôleurs/contrôleuses et essayeurs/essayeuses dans la transformation des métaux et des minerais,1.9,1.8,1.9,1.8,1.7,1.7,1.9,1.9,1.9,1.9,1.8
94105,Metalworking and forging machine operators,Opérateurs/opératrices de machines à forger et à travailler les métaux,3.3,3.6,3.5,3.4,3.5,3.5,3.5,3.6,3.5,3.4,3.3
94106,Machining tool operators,Opérateurs/opératrices de machines d'usinage,3.9,3.9,3.9,3.9,3.9,3.8,3.6,3.4,3.2,3.2,3.1
94107,Machine operators of other metal products,Opérateurs/opératrices de machines d'autres produits métalliques,1.8,1.9,1.9,1.9,1.8,1.8,1.9,2,2,2,1.9
94110,Chemical plant machine operators,Opérateurs/opératrices d'installations de traitement des produits chimiques,3.6,3.9,3.7,3.7,3.5,3.3,3.4,3.3,3.3,3.2,3.3
