Code,Occupation Name,Nom de la profession,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033
73209,Other repairers and servicers,Autres réparateurs/réparatrices et préposés/préposées à l'entretien,400,400,400,400,400,400,300,300,300,300,300
73300,Transport truck drivers,Conducteurs/conductrices de camions de transport,7100,7400,7800,8100,8400,8500,8700,8800,8800,8700,8500
73301,"Bus drivers, subway operators and other transit operators",Conducteurs/conductrices d'autobus et opérateurs/opératrices de métro et autres transports en commun,4200,4300,4300,4300,4300,4200,4100,4000,3900,3800,3700
73310,Railway and yard locomotive engineers,Mécaniciens/mécaniciennes de locomotive et de cour de triage,200,200,100,100,100,100,100,100,100,100,200
73311,Railway conductors and brakemen/women,Chefs de train et serre-freins,0,0,0,0,0,0,0,0,0,0,0
73400,Heavy equipment operators,Conducteurs/conductrices d'équipement lourd,1600,1600,1700,1700,1700,1700,1700,1700,1700,1700,1700
73401,Printing press operators,Opérateurs/opératrices de presses à imprimer,400,500,500,500,500,600,500,500,500,500,500
73402,"Drillers and blasters - surface mining, quarrying and construction","Foreurs/foreuses et dynamiteurs/dynamiteuses de mines à ciel ouvert, de carrières et de chantiers de construction",0,0,0,0,0,0,0,0,0,0,0
74100,Mail and parcel sorters and related occupations,Trieurs/trieuses de courrier et de colis et professions connexes,800,800,800,800,800,800,800,700,800,700,700
74101,Letter carriers,Facteurs/factrices,1100,1000,1000,1100,1100,1000,1000,1000,1000,1000,1000
74102,Couriers and messengers,Messagers/messagères,500,500,600,600,600,600,600,500,500,500,500
74200,Railway yard and track maintenance workers,Ouvriers/ouvrières de gares de triage et à l'entretien de la voie ferrée,100,100,100,100,100,100,100,100,100,100,100
74201,Water transport deck and engine room crew,Matelots de pont et matelots de salle des machines du transport par voies navigables,100,100,100,100,100,100,100,100,100,100,100
74202,Air transport ramp attendants,Agents/agentes de piste dans le transport aérien,200,200,200,200,200,200,200,200,200,200,200
74203,Automotive and heavy truck and equipment parts installers and servicers,Préposés/préposées à la pose et à l'entretien des pièces mécaniques d'automobiles et de camions et équipements lourds,100,100,100,100,100,100,100,100,100,100,100
74204,Utility maintenance workers,Personnel d'entretien des services publics,100,100,100,100,200,200,200,200,200,200,200
74205,Public works maintenance equipment operators and related workers,Conducteurs/conductrices de machinerie d'entretien public et personnel assimilé,1100,1000,1100,1100,1000,1000,1000,1000,1000,900,900
75100,Longshore workers,Débardeurs/débardeuses,100,200,100,200,100,100,100,100,200,200,200
75101,Material handlers,Manutentionnaires,3700,3900,4200,4400,4500,4500,4600,4500,4500,4500,4500
75110,Construction trades helpers and labourers,Aides de soutien des métiers et manoeuvres en construction,900,1000,1100,1200,1200,1200,1300,1300,1300,1300,1400
75119,Other trades helpers and labourers,Autres manoeuvres et aides de soutien de métiers,100,100,100,100,100,100,100,100,100,100,100
75200,Taxi and limousine drivers and chauffeurs,"Chauffeurs/chauffeuses de taxi, chauffeurs/chauffeuses de limousine et chauffeurs/chauffeuses",1800,1800,1800,1800,1800,1800,1700,1700,1700,1700,1700
75201,Delivery service drivers and door-to-door distributors,Chauffeurs-livreurs/chauffeuses-livreuses de services de livraison et distributeurs/distributrices porte-à-porte,3000,2900,3000,3000,3000,2900,2800,2800,2800,2700,2600
75210,Boat and cable ferry operators and related occupations,"Opérateurs/opératrices de bateau à moteur, de bac à câble et personnel assimilé",100,100,100,100,100,100,100,100,100,100,100
75211,Railway and motor transport labourers,Manoeuvres dans le transport ferroviaire et routier,100,100,100,100,100,100,100,100,100,100,100
75212,Public works and maintenance labourers,Manoeuvres à l'entretien des travaux publics,500,500,500,500,500,500,500,600,600,600,500
80010,Managers in natural resources production and fishing,Directeurs/directrices de l'exploitation des ressources naturelles et de la pêche,400,400,400,400,400,400,400,400,400,400,400
80020,Managers in agriculture,Gestionnaires en agriculture,6100,5900,5700,5700,5600,5400,5300,5100,4900,4800,4600
80021,Managers in horticulture,Gestionnaires en horticulture,200,200,200,200,200,200,200,200,200,200,200
80022,Managers in aquaculture,Gestionnaires en aquaculture,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
82010,"Supervisors, logging and forestry",Surveillants/surveillantes de l'exploitation forestière,100,100,100,100,100,100,100,100,100,100,100
82020,"Supervisors, mining and quarrying",Surveillants/surveillantes de l'exploitation des mines et des carrières,200,200,200,200,200,200,200,200,200,200,200
82021,"Contractors and supervisors, oil and gas drilling and services",Entrepreneurs/entrepreneuses et surveillants/surveillantes du forage et des services reliés à l'extraction de pétrole et de gaz,300,300,300,300,300,300,300,300,300,300,300
82030,Agricultural service contractors and farm supervisors,Entrepreneurs/entrepreneuses de services agricoles et surveillants/surveillantes d'exploitations agricoles,100,100,100,100,100,100,100,100,100,100,100
82031,"Contractors and supervisors, landscaping, grounds maintenance and horticulture services","Entrepreneurs/entrepreneuses et superviseurs/superviseures des services de l'aménagement paysager, de l'entretien des terrains et de l'horticulture",200,200,200,200,200,300,300,300,300,300,300
83100,Underground production and development miners,"Mineurs/mineuses d'extraction et de préparation, mines souterraines",400,400,400,400,500,500,500,500,500,500,500
83101,"Oil and gas well drillers, servicers, testers and related workers",Foreurs/foreuses et personnel de mise à l'essai et des autres services reliés à l'extraction de pétrole et de gaz,500,500,500,500,500,500,500,600,600,600,600
83110,Logging machinery operators,Conducteurs/conductrices de machines d'abattage d'arbres,400,400,400,300,400,400,400,400,300,300,300
83120,Fishing masters and officers,Capitaines et officiers/officières de bâtiments de pêche,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
83121,Fishermen/women,Pêcheurs indépendants/pêcheuses indépendantes,300,300,300,300,300,300,300,300,300,300,300
84100,Underground mine service and support workers,Travailleurs/travailleuses d'entretien et de soutien des mines souterraines,0,0,0,0,100,100,100,100,100,100,100
84101,Oil and gas well drilling and related workers and services operators,Travailleurs/travailleuses du forage et de l'entretien des puits de pétrole et de gaz et personnel assimilé,0,0,100,100,100,100,100,100,100,100,100
84110,Chain saw and skidder operators,Opérateurs/opératrices de scies à chaîne et d'engins de débardage,100,100,100,100,100,100,100,100,100,100,100
84111,Silviculture and forestry workers,Ouvriers/ouvrières en sylviculture et en exploitation forestière,0,0,0,0,0,0,0,0,0,0,0
84120,Specialized livestock workers and farm machinery operators,Ouvriers spécialisés/ouvrières spécialisées dans l’élevage et opérateurs/opératrices de machineries agricoles,500,500,500,500,500,500,500,500,400,400,400
84121,Fishing vessel deckhands,Matelots de pont sur les bâtiments de pêche,100,100,100,100,100,100,100,100,100,100,100
85100,Livestock labourers,Manoeuvres aux soins du bétail,400,400,500,500,500,500,500,500,500,500,500
85101,Harvesting labourers,Manoeuvres à la récolte,400,400,400,400,400,500,500,500,500,500,500
85102,Aquaculture and marine harvest labourers,Manoeuvres de l'aquaculture et de la mariculture,0,0,0,0,0,100,100,100,100,100,100
85103,Nursery and greenhouse labourers,Manoeuvres de pépinières et de serres,200,200,200,300,300,300,300,300,300,300,300
85104,Trappers and hunters,Trappeurs/trappeuses et chasseurs/chasseuses,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
85110,Mine labourers,Manoeuvres des mines,0,0,0,0,0,0,0,0,0,0,0
85111,"Oil and gas drilling, servicing and related labourers","Manoeuvres de forage et d'entretien des puits de pétrole et de gaz, et personnel assimilé",0,0,0,0,0,0,0,0,0,0,0
85120,Logging and forestry labourers,Manoeuvres de l'exploitation forestière,0,0,0,0,0,0,0,0,0,0,0
85121,Landscaping and grounds maintenance labourers,Manoeuvres en aménagement paysager et en entretien des terrains,1900,1800,1800,1700,1700,1700,1700,1600,1600,1500,1500
90010,Manufacturing managers,Directeurs/directrices de la fabrication,2900,3000,3000,3100,3100,3200,3200,3200,3200,3200,3100
90011,Utilities managers,Directeurs/directrices des services d'utilité publique,300,300,300,400,400,400,400,400,400,400,400
92010,"Supervisors, mineral and metal processing",Surveillants/surveillantes dans la transformation des métaux et des minerais,300,300,300,300,300,300,300,300,300,300,300
92011,"Supervisors, petroleum, gas and chemical processing and utilities","Surveillants/surveillantes dans le raffinage du pétrole, dans le traitement du gaz et des produits chimiques et dans les services d'utilité publique",400,500,500,500,500,500,500,500,500,500,500
92012,"Supervisors, food and beverage processing",Surveillants/surveillantes dans la transformation des aliments et des boissons,500,500,600,600,600,600,600,600,700,700,600
92013,"Supervisors, plastic and rubber products manufacturing",Surveillants/surveillantes dans la fabrication de produits en caoutchouc et en plastique,300,300,300,300,300,300,300,300,300,300,300
92014,"Supervisors, forest products processing",Surveillants/surveillantes dans la transformation des produits forestiers,300,300,400,400,400,400,400,400,400,400,400
92015,"Supervisors, textile, fabric, fur and leather products processing and manufacturing","Surveillants/surveillantes dans la transformation et la fabrication de produits textiles, de tissus, de fourrure et de cuir",100,200,200,200,100,100,100,100,100,100,100
92020,"Supervisors, motor vehicle assembling",Surveillants/surveillantes dans la fabrication de véhicules automobiles,300,300,300,300,300,300,300,400,400,400,400
92021,"Supervisors, electronics and electrical products manufacturing",Surveillants/surveillantes dans la fabrication de matériel électronique et d'appareils électriques,200,200,200,200,200,200,200,200,200,200,200
92022,"Supervisors, furniture and fixtures manufacturing",Surveillants/surveillantes dans la fabrication de meubles et d'accessoires,300,200,200,200,300,300,300,200,200,200,200
92023,"Supervisors, other mechanical and metal products manufacturing",Surveillants/surveillantes dans la fabrication d'autres produits métalliques et de pièces mécaniques,600,600,600,600,600,600,600,600,600,600,600
92024,"Supervisors, other products manufacturing and assembly",Surveillants/surveillantes dans la fabrication et le montage de produits divers,400,400,400,400,400,400,400,400,400,300,300
92100,Power engineers and power systems operators,Mécaniciens/mécaniciennes de centrales et opérateurs/opératrices de réseaux électriques,800,700,700,700,700,800,700,700,700,700,700
92101,Water and waste treatment plant operators,Opérateurs/opératrices d'installations du traitement de l'eau et des déchets,300,300,300,300,300,300,300,300,300,300,300
93100,"Central control and process operators, mineral and metal processing",Opérateurs/opératrices de poste central de contrôle et de conduite de procédés industriels dans le traitement des métaux et des minerais,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
93101,"Central control and process operators, petroleum, gas and chemical processing",Opérateurs/opératrices de salle de commande centrale et de conduite de procédés industriels dans le raffinage du pétrole et le traitement du gaz et des produits chimiques,200,200,200,200,200,300,300,300,300,300,300
93102,"Pulping, papermaking and coating control operators","Opérateurs/opératrices au contrôle de la réduction en pâte des pâtes et papiers, de la fabrication du papier et du couchage",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
93200,Aircraft assemblers and aircraft assembly inspectors,Monteurs/monteuses d'aéronefs et contrôleurs/contrôleuses de montage d'aéronefs,300,300,300,300,300,300,300,300,300,300,300
94100,"Machine operators, mineral and metal processing",Opérateurs/opératrices de machines dans le traitement des métaux et des minerais,300,300,300,300,300,300,300,300,300,300,300
94101,Foundry workers,Ouvriers/ouvrières de fonderies,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
94102,Glass forming and finishing machine operators and glass cutters,Opérateurs/opératrices de machines à former et à finir le verre et coupeurs/coupeuses de verre,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
94103,"Concrete, clay and stone forming operators","Opérateurs/opératrices de machines dans le façonnage et la finition des produits en béton, en argile ou en pierre",100,100,100,100,100,100,100,100,100,100,100
94104,"Inspectors and testers, mineral and metal processing",Contrôleurs/contrôleuses et essayeurs/essayeuses dans la transformation des métaux et des minerais,100,100,100,100,100,100,100,100,100,100,100
94105,Metalworking and forging machine operators,Opérateurs/opératrices de machines à forger et à travailler les métaux,900,900,900,900,900,1000,900,1000,900,900,900
94106,Machining tool operators,Opérateurs/opératrices de machines d'usinage,500,500,500,500,500,500,500,400,400,400,400
94107,Machine operators of other metal products,Opérateurs/opératrices de machines d'autres produits métalliques,700,700,700,700,700,700,800,800,800,800,800
94110,Chemical plant machine operators,Opérateurs/opératrices d'installations de traitement des produits chimiques,500,600,500,500,500,500,500,500,500,500,500
94111,Plastics processing machine operators,Opérateurs/opératrices de machines de traitement des matières plastiques,600,600,600,600,600,600,700,600,600,600,600
94112,Rubber processing machine operators and related workers,Opérateurs/opératrices de machines de transformation du caoutchouc et personnel assimilé,200,200,200,200,200,200,200,200,200,200,200
94120,Sawmill machine operators,Opérateurs/opératrices de machines à scier dans les scieries,200,200,300,300,300,200,200,300,200,200,200
94121,"Pulp mill, papermaking and finishing machine operators",Opérateurs/opératrices de machines dans la fabrication et la finition du papier dans les usines de pâte à papier,200,200,200,300,300,300,300,200,200,200,200
94122,Paper converting machine operators,Opérateurs/opératrices de machines à façonner le papier,200,200,200,200,200,200,200,200,200,200,200
94123,Lumber graders and other wood processing inspectors and graders,Classeurs/classeuses de bois d'oeuvre et autres vérificateurs/vérificatrices et classeurs/classeuses dans la transformation du bois,100,100,100,200,100,100,100,100,100,100,100
94124,Woodworking machine operators,Opérateurs/opératrices de machines à travailler le bois,200,200,200,200,200,200,200,200,200,200,200
94129,Other wood processing machine operators,Autres opérateurs/opératrices de machines dans la transformation du bois,200,200,200,200,200,200,200,200,200,200,200
94130,"Textile fibre and yarn, hide and pelt processing machine operators and workers","Opérateurs/opératrices de machines et travailleurs/travailleuses de traitement des fibres et des fils textiles, du cuir et des peaux",0,0,0,0,0,0,0,0,0,0,0
94131,"Weavers, knitters and other fabric making occupations","Tisseurs/tisseuses, tricoteurs/tricoteuses et autres opérateurs/opératrices de machines textiles",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
94132,Industrial sewing machine operators,Opérateurs/opératrices de machines à coudre industrielles,800,800,800,800,800,900,900,900,800,800,700
94133,"Inspectors and graders, textile, fabric, fur and leather products manufacturing","Contrôleurs/contrôleuses et trieurs/trieuses dans la fabrication de produits textiles, de tissus, de fourrure et de cuir",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
94140,"Process control and machine operators, food and beverage processing",Opérateurs/opératrices de machines et de procédés industriels dans la transformation des aliments et des boissons,1100,1200,1200,1400,1400,1400,1400,1400,1500,1400,1400
94141,"Industrial butchers and meat cutters, poultry preparers and related workers","Bouchers industriels/bouchères industrielles, dépeceurs-découpeurs/dépeceuses-découpeuses de viande, préparateurs/préparatrices de volaille et personnel assimilé",300,300,400,400,400,400,400,400,400,400,400
94142,Fish and seafood plant workers,Ouvriers/ouvrières dans les usines de transformation du poisson et de fruits de mer,200,200,200,200,200,200,200,200,100,100,100
94143,"Testers and graders, food and beverage processing",Échantillonneurs/échantillonneuses et trieurs/trieuses dans la transformation des aliments et des boissons,100,100,100,200,200,200,200,200,200,200,200
94150,Plateless printing equipment operators,Opérateurs/opératrices d'équipement d'impression sans plaque,0,0,0,100,100,100,100,100,100,100,100
94151,"Camera, platemaking and other prepress occupations","Photograveurs-clicheurs/photograveuses-clicheuses, photograveurs-reporteurs/photograveuses-reporteuses et autre personnel de prépresse",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
94152,Binding and finishing machine operators,Opérateurs/opératrices de machines à relier et de finition,100,100,100,100,100,100,100,100,100,100,100
94153,Photographic and film processors,Développeurs/développeuses de films et de photographies,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
94200,"Motor vehicle assemblers, inspectors and testers","Assembleurs/assembleuses, contrôleurs/contrôleuses et vérificateurs/vérificatrices de véhicules automobiles",700,700,800,800,800,800,800,800,800,800,800
94201,"Electronics assemblers, fabricators, inspectors and testers","Assembleurs/assembleuses, monteurs/monteuses, contrôleurs/contrôleuses et vérificateurs/vérificatrices de matériel électronique",1000,1000,1000,1000,1000,900,900,800,800,800,700
94202,"Assemblers and inspectors, electrical appliance, apparatus and equipment manufacturing","Monteurs/monteuses et contrôleurs/contrôleuses dans la fabrication de matériel, d'appareils et d'accessoires électriques",500,500,500,500,400,400,400,400,400,400,400
94203,"Assemblers, fabricators and inspectors, industrial electrical motors and transformers","Assembleurs/assembleuses, monteurs/monteuses et contrôleurs/contrôleuses dans la fabrication de transformateurs et de moteurs électriques industriels",600,500,500,500,500,500,400,400,400,400,400
94204,Mechanical assemblers and inspectors,Monteurs/monteuses et contrôleurs/contrôleuses de matériel mécanique,600,600,600,600,600,600,600,600,500,500,500
94205,"Machine operators and inspectors, electrical apparatus manufacturing",Opérateurs/opératrices de machines et contrôleurs/contrôleuses dans la fabrication d'appareils électriques,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
94210,"Furniture and fixture assemblers, finishers, refinishers and inspectors","Monteurs/monteuses, finisseurs/finisseuses, restaurateurs/restauratrices et contrôleurs/contrôleuses de meubles et d’accessoires",900,900,1000,1000,1000,900,900,900,900,900,800
94211,Assemblers and inspectors of other wood products,Monteurs/monteuses et contrôleurs/contrôleuses d'autres produits en bois,300,300,300,300,300,300,300,300,300,300,300
94212,"Plastic products assemblers, finishers and inspectors","Assembleurs/assembleuses, finisseurs/finisseuses et contrôleurs/contrôleuses de produits en plastique",300,300,300,300,300,300,300,300,400,300,300
94213,"Industrial painters, coaters and metal finishing process operators","Peintres, enduiseurs/enduiseuses et opérateurs/opératrices de procédés dans le finissage du métal - secteur industriel",200,300,300,300,400,400,400,400,400,400,400
94219,"Other products assemblers, finishers and inspectors","Monteurs/monteuses, finisseurs/finisseuses et contrôleurs/contrôleuses de produits divers",900,900,900,1000,1000,1000,1000,1000,1000,1000,1000
95100,Labourers in mineral and metal processing,Manoeuvres dans le traitement des métaux et des minerais,0,0,0,100,100,100,100,100,100,100,100
95101,Labourers in metal fabrication,Manoeuvres en métallurgie,300,400,400,400,400,400,400,500,400,500,400
95102,Labourers in chemical products processing and utilities,Manoeuvres dans le traitement des produits chimiques et les services d'utilité publique,100,200,200,200,200,200,200,200,200,200,200
95103,"Labourers in wood, pulp and paper processing",Manoeuvres dans le traitement des pâtes et papiers et la transformation du bois,300,300,300,300,400,400,400,400,400,400,400
95104,Labourers in rubber and plastic products manufacturing,Manoeuvres dans la fabrication des produits en caoutchouc et en plastique,100,200,200,200,200,200,200,200,200,200,200
95105,Labourers in textile processing and cutting,Manoeuvres dans la fabrication et la coupe des produits du textile,0,0,0,100,100,100,100,100,100,100,100
95106,Labourers in food and beverage processing,Manoeuvres dans la transformation des aliments et des boissons,800,900,900,1000,1000,1000,1000,1000,1000,1000,1000
95107,Labourers in fish and seafood processing,Manoeuvres dans la transformation du poisson et des fruits de mer,100,100,200,200,200,200,200,200,100,100,100
95109,"Other labourers in processing, manufacturing and utilities","Autres manoeuvres des services de transformation, de fabrication et d'utilité publique",400,500,500,500,500,500,600,600,600,600,500
