Code,Occupation Name,Nom de la profession,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033
73112,Painters and decorators (except interior decorators),Peintres et décorateurs/décoratrices (sauf décorateurs/décoratrices d'intérieur),600,800,800,700,700,700,700,700,700,700,700
73113,Floor covering installers,Poseurs/poseuses de revêtements d'intérieur,200,200,200,200,200,200,200,200,200,200,200
73200,Residential and commercial installers and servicers,"Personnel d'installation, d'entretien et de réparation d'équipement résidentiel et commercial",1400,1500,1500,1500,1500,1400,1400,1400,1400,1400,1400
73201,General building maintenance workers and building superintendents,Préposés à l’entretien général et surintendants/surintendantes,900,900,900,900,900,900,900,900,900,900,900
73202,Pest controllers and fumigators,Fumigateurs/fumigatrices et préposés/préposées au contrôle de la vermine,100,100,100,100,100,100,100,100,100,100,100
73209,Other repairers and servicers,Autres réparateurs/réparatrices et préposés/préposées à l'entretien,400,400,400,300,300,300,300,300,300,300,300
73300,Transport truck drivers,Conducteurs/conductrices de camions de transport,4900,4800,4800,4900,4900,4900,4900,4900,5000,5000,5000
73301,"Bus drivers, subway operators and other transit operators",Conducteurs/conductrices d'autobus et opérateurs/opératrices de métro et autres transports en commun,700,700,700,700,700,700,700,700,700,700,700
73310,Railway and yard locomotive engineers,Mécaniciens/mécaniciennes de locomotive et de cour de triage,100,100,100,100,100,100,100,100,100,100,100
73311,Railway conductors and brakemen/women,Chefs de train et serre-freins,300,200,200,200,200,200,200,300,300,300,300
73400,Heavy equipment operators,Conducteurs/conductrices d'équipement lourd,2200,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100
73401,Printing press operators,Opérateurs/opératrices de presses à imprimer,200,200,200,200,100,100,100,100,100,100,100
73402,"Drillers and blasters - surface mining, quarrying and construction","Foreurs/foreuses et dynamiteurs/dynamiteuses de mines à ciel ouvert, de carrières et de chantiers de construction",100,100,100,100,100,100,100,100,0,0,0
74100,Mail and parcel sorters and related occupations,Trieurs/trieuses de courrier et de colis et professions connexes,300,300,300,300,300,300,300,300,300,300,300
74101,Letter carriers,Facteurs/factrices,400,400,400,400,400,400,400,400,400,400,400
74102,Couriers and messengers,Messagers/messagères,400,600,600,600,600,600,600,600,600,600,600
74200,Railway yard and track maintenance workers,Ouvriers/ouvrières de gares de triage et à l'entretien de la voie ferrée,200,100,100,100,100,100,100,100,100,100,100
74201,Water transport deck and engine room crew,Matelots de pont et matelots de salle des machines du transport par voies navigables,200,200,200,200,200,200,200,200,200,200,200
74202,Air transport ramp attendants,Agents/agentes de piste dans le transport aérien,500,500,500,500,500,500,500,500,500,500,500
74203,Automotive and heavy truck and equipment parts installers and servicers,Préposés/préposées à la pose et à l'entretien des pièces mécaniques d'automobiles et de camions et équipements lourds,700,700,700,700,600,600,600,600,600,600,600
74204,Utility maintenance workers,Personnel d'entretien des services publics,100,200,200,200,200,200,200,200,200,200,200
74205,Public works maintenance equipment operators and related workers,Conducteurs/conductrices de machinerie d'entretien public et personnel assimilé,600,500,500,500,500,500,500,500,500,500,500
75100,Longshore workers,Débardeurs/débardeuses,200,200,200,200,200,200,200,200,200,200,200
75101,Material handlers,Manutentionnaires,6300,6300,6300,6200,6100,6100,6000,6000,6000,5900,5900
75110,Construction trades helpers and labourers,Aides de soutien des métiers et manoeuvres en construction,5800,5600,5600,5400,5300,5200,5100,5100,5000,5000,4900
75119,Other trades helpers and labourers,Autres manoeuvres et aides de soutien de métiers,400,400,400,400,400,400,400,400,300,300,300
75200,Taxi and limousine drivers and chauffeurs,"Chauffeurs/chauffeuses de taxi, chauffeurs/chauffeuses de limousine et chauffeurs/chauffeuses",800,800,900,900,900,900,900,900,900,900,900
75201,Delivery service drivers and door-to-door distributors,Chauffeurs-livreurs/chauffeuses-livreuses de services de livraison et distributeurs/distributrices porte-à-porte,1900,2200,2200,2200,2100,2100,2100,2100,2100,2100,2100
75210,Boat and cable ferry operators and related occupations,"Opérateurs/opératrices de bateau à moteur, de bac à câble et personnel assimilé",0,100,100,100,100,100,100,100,100,100,100
75211,Railway and motor transport labourers,Manoeuvres dans le transport ferroviaire et routier,200,200,200,200,200,200,200,200,200,200,200
75212,Public works and maintenance labourers,Manoeuvres à l'entretien des travaux publics,700,600,600,600,600,600,600,500,500,500,500
80010,Managers in natural resources production and fishing,Directeurs/directrices de l'exploitation des ressources naturelles et de la pêche,0,0,0,0,0,0,0,0,0,0,0
80020,Managers in agriculture,Gestionnaires en agriculture,100,200,200,200,200,200,200,200,200,200,200
80021,Managers in horticulture,Gestionnaires en horticulture,0,0,0,0,0,0,0,0,0,0,0
80022,Managers in aquaculture,Gestionnaires en aquaculture,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
82010,"Supervisors, logging and forestry",Surveillants/surveillantes de l'exploitation forestière,200,200,200,200,200,200,200,200,200,200,200
82020,"Supervisors, mining and quarrying",Surveillants/surveillantes de l'exploitation des mines et des carrières,100,100,100,100,100,100,100,100,100,100,100
82021,"Contractors and supervisors, oil and gas drilling and services",Entrepreneurs/entrepreneuses et surveillants/surveillantes du forage et des services reliés à l'extraction de pétrole et de gaz,100,100,100,100,100,100,100,100,100,100,100
82030,Agricultural service contractors and farm supervisors,Entrepreneurs/entrepreneuses de services agricoles et surveillants/surveillantes d'exploitations agricoles,200,300,300,300,300,300,300,300,300,300,300
82031,"Contractors and supervisors, landscaping, grounds maintenance and horticulture services","Entrepreneurs/entrepreneuses et superviseurs/superviseures des services de l'aménagement paysager, de l'entretien des terrains et de l'horticulture",600,700,700,700,700,700,700,700,700,700,700
83100,Underground production and development miners,"Mineurs/mineuses d'extraction et de préparation, mines souterraines",600,600,600,600,600,600,600,600,600,600,600
83101,"Oil and gas well drillers, servicers, testers and related workers",Foreurs/foreuses et personnel de mise à l'essai et des autres services reliés à l'extraction de pétrole et de gaz,400,400,400,400,400,400,400,400,400,400,400
83110,Logging machinery operators,Conducteurs/conductrices de machines d'abattage d'arbres,100,200,200,200,200,200,200,200,200,200,200
83120,Fishing masters and officers,Capitaines et officiers/officières de bâtiments de pêche,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
83121,Fishermen/women,Pêcheurs indépendants/pêcheuses indépendantes,100,200,200,200,200,200,200,200,200,200,200
84100,Underground mine service and support workers,Travailleurs/travailleuses d'entretien et de soutien des mines souterraines,100,100,100,100,100,100,100,100,100,100,100
84101,Oil and gas well drilling and related workers and services operators,Travailleurs/travailleuses du forage et de l'entretien des puits de pétrole et de gaz et personnel assimilé,100,100,100,100,100,100,100,100,100,100,100
84110,Chain saw and skidder operators,Opérateurs/opératrices de scies à chaîne et d'engins de débardage,0,100,100,100,100,100,100,100,100,100,100
84111,Silviculture and forestry workers,Ouvriers/ouvrières en sylviculture et en exploitation forestière,200,200,200,200,200,200,200,200,200,200,200
84120,Specialized livestock workers and farm machinery operators,Ouvriers spécialisés/ouvrières spécialisées dans l’élevage et opérateurs/opératrices de machineries agricoles,700,700,700,700,700,700,700,700,600,600,600
84121,Fishing vessel deckhands,Matelots de pont sur les bâtiments de pêche,200,200,200,100,100,100,100,100,100,100,100
85100,Livestock labourers,Manoeuvres aux soins du bétail,900,1100,1100,1000,1000,1000,1000,1000,1000,1000,1000
85101,Harvesting labourers,Manoeuvres à la récolte,800,900,900,900,900,900,900,900,900,900,900
85102,Aquaculture and marine harvest labourers,Manoeuvres de l'aquaculture et de la mariculture,100,100,100,100,100,100,100,100,100,100,100
85103,Nursery and greenhouse labourers,Manoeuvres de pépinières et de serres,700,700,700,700,700,700,700,700,700,700,700
85104,Trappers and hunters,Trappeurs/trappeuses et chasseurs/chasseuses,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
85110,Mine labourers,Manoeuvres des mines,100,100,100,100,100,100,100,100,100,100,100
85111,"Oil and gas drilling, servicing and related labourers","Manoeuvres de forage et d'entretien des puits de pétrole et de gaz, et personnel assimilé",200,200,100,100,100,100,100,100,100,100,100
85120,Logging and forestry labourers,Manoeuvres de l'exploitation forestière,100,200,200,200,200,200,200,200,200,200,200
85121,Landscaping and grounds maintenance labourers,Manoeuvres en aménagement paysager et en entretien des terrains,3600,4000,4000,4000,3900,3900,3800,3800,3800,3800,3700
90010,Manufacturing managers,Directeurs/directrices de la fabrication,300,400,400,400,400,400,400,400,400,400,400
90011,Utilities managers,Directeurs/directrices des services d'utilité publique,100,0,0,0,0,0,0,0,0,0,0
92010,"Supervisors, mineral and metal processing",Surveillants/surveillantes dans la transformation des métaux et des minerais,200,200,200,200,200,200,200,200,200,200,200
92011,"Supervisors, petroleum, gas and chemical processing and utilities","Surveillants/surveillantes dans le raffinage du pétrole, dans le traitement du gaz et des produits chimiques et dans les services d'utilité publique",200,200,200,200,200,200,200,200,200,200,200
92012,"Supervisors, food and beverage processing",Surveillants/surveillantes dans la transformation des aliments et des boissons,700,600,700,700,700,700,700,700,700,700,700
92013,"Supervisors, plastic and rubber products manufacturing",Surveillants/surveillantes dans la fabrication de produits en caoutchouc et en plastique,100,100,100,100,100,100,100,100,100,200,200
92014,"Supervisors, forest products processing",Surveillants/surveillantes dans la transformation des produits forestiers,200,200,200,200,200,200,200,200,200,200,200
92015,"Supervisors, textile, fabric, fur and leather products processing and manufacturing","Surveillants/surveillantes dans la transformation et la fabrication de produits textiles, de tissus, de fourrure et de cuir",100,100,100,100,100,100,100,100,100,100,100
92020,"Supervisors, motor vehicle assembling",Surveillants/surveillantes dans la fabrication de véhicules automobiles,200,200,200,200,200,200,200,200,200,200,200
92021,"Supervisors, electronics and electrical products manufacturing",Surveillants/surveillantes dans la fabrication de matériel électronique et d'appareils électriques,100,100,100,100,100,100,100,100,100,100,100
92022,"Supervisors, furniture and fixtures manufacturing",Surveillants/surveillantes dans la fabrication de meubles et d'accessoires,0,100,100,100,100,100,100,100,100,100,100
92023,"Supervisors, other mechanical and metal products manufacturing",Surveillants/surveillantes dans la fabrication d'autres produits métalliques et de pièces mécaniques,500,400,400,400,400,400,400,400,400,400,400
92024,"Supervisors, other products manufacturing and assembly",Surveillants/surveillantes dans la fabrication et le montage de produits divers,200,200,200,200,200,200,200,200,200,200,200
92100,Power engineers and power systems operators,Mécaniciens/mécaniciennes de centrales et opérateurs/opératrices de réseaux électriques,600,700,700,700,700,700,700,700,700,700,700
92101,Water and waste treatment plant operators,Opérateurs/opératrices d'installations du traitement de l'eau et des déchets,400,300,300,300,300,300,300,300,300,300,300
93100,"Central control and process operators, mineral and metal processing",Opérateurs/opératrices de poste central de contrôle et de conduite de procédés industriels dans le traitement des métaux et des minerais,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
93101,"Central control and process operators, petroleum, gas and chemical processing",Opérateurs/opératrices de salle de commande centrale et de conduite de procédés industriels dans le raffinage du pétrole et le traitement du gaz et des produits chimiques,500,400,400,400,400,400,400,400,500,500,500
93102,"Pulping, papermaking and coating control operators","Opérateurs/opératrices au contrôle de la réduction en pâte des pâtes et papiers, de la fabrication du papier et du couchage",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
93200,Aircraft assemblers and aircraft assembly inspectors,Monteurs/monteuses d'aéronefs et contrôleurs/contrôleuses de montage d'aéronefs,400,400,400,400,400,400,400,400,400,400,400
94100,"Machine operators, mineral and metal processing",Opérateurs/opératrices de machines dans le traitement des métaux et des minerais,500,300,300,300,300,300,300,300,300,300,300
94101,Foundry workers,Ouvriers/ouvrières de fonderies,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
94102,Glass forming and finishing machine operators and glass cutters,Opérateurs/opératrices de machines à former et à finir le verre et coupeurs/coupeuses de verre,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
94103,"Concrete, clay and stone forming operators","Opérateurs/opératrices de machines dans le façonnage et la finition des produits en béton, en argile ou en pierre",100,100,100,100,100,100,100,100,100,100,100
94104,"Inspectors and testers, mineral and metal processing",Contrôleurs/contrôleuses et essayeurs/essayeuses dans la transformation des métaux et des minerais,0,0,0,0,0,0,0,0,0,0,0
94105,Metalworking and forging machine operators,Opérateurs/opératrices de machines à forger et à travailler les métaux,600,700,700,700,700,700,700,700,700,700,700
94106,Machining tool operators,Opérateurs/opératrices de machines d'usinage,300,200,200,200,200,200,200,200,200,200,200
94107,Machine operators of other metal products,Opérateurs/opératrices de machines d'autres produits métalliques,900,700,700,700,700,700,700,700,600,600,600
94110,Chemical plant machine operators,Opérateurs/opératrices d'installations de traitement des produits chimiques,400,400,400,400,400,400,400,400,400,400,400
94111,Plastics processing machine operators,Opérateurs/opératrices de machines de traitement des matières plastiques,100,100,100,100,100,100,100,100,100,100,100
94112,Rubber processing machine operators and related workers,Opérateurs/opératrices de machines de transformation du caoutchouc et personnel assimilé,200,100,100,100,100,100,100,100,100,100,100
94120,Sawmill machine operators,Opérateurs/opératrices de machines à scier dans les scieries,100,200,200,200,200,200,200,200,200,200,200
94121,"Pulp mill, papermaking and finishing machine operators",Opérateurs/opératrices de machines dans la fabrication et la finition du papier dans les usines de pâte à papier,100,200,200,200,200,200,200,200,200,200,200
94122,Paper converting machine operators,Opérateurs/opératrices de machines à façonner le papier,0,0,0,0,0,0,0,0,0,0,0
94123,Lumber graders and other wood processing inspectors and graders,Classeurs/classeuses de bois d'oeuvre et autres vérificateurs/vérificatrices et classeurs/classeuses dans la transformation du bois,0,0,0,0,0,0,0,0,0,0,0
94124,Woodworking machine operators,Opérateurs/opératrices de machines à travailler le bois,100,100,100,100,100,100,100,100,100,100,100
94129,Other wood processing machine operators,Autres opérateurs/opératrices de machines dans la transformation du bois,100,100,100,100,100,100,100,100,100,100,100
94130,"Textile fibre and yarn, hide and pelt processing machine operators and workers","Opérateurs/opératrices de machines et travailleurs/travailleuses de traitement des fibres et des fils textiles, du cuir et des peaux",0,0,0,0,0,0,0,0,0,0,0
94131,"Weavers, knitters and other fabric making occupations","Tisseurs/tisseuses, tricoteurs/tricoteuses et autres opérateurs/opératrices de machines textiles",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
94132,Industrial sewing machine operators,Opérateurs/opératrices de machines à coudre industrielles,200,200,200,200,200,200,200,200,200,200,200
94133,"Inspectors and graders, textile, fabric, fur and leather products manufacturing","Contrôleurs/contrôleuses et trieurs/trieuses dans la fabrication de produits textiles, de tissus, de fourrure et de cuir",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
94140,"Process control and machine operators, food and beverage processing",Opérateurs/opératrices de machines et de procédés industriels dans la transformation des aliments et des boissons,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400
94141,"Industrial butchers and meat cutters, poultry preparers and related workers","Bouchers industriels/bouchères industrielles, dépeceurs-découpeurs/dépeceuses-découpeuses de viande, préparateurs/préparatrices de volaille et personnel assimilé",300,300,300,300,300,300,300,300,300,300,300
94142,Fish and seafood plant workers,Ouvriers/ouvrières dans les usines de transformation du poisson et de fruits de mer,100,100,100,100,100,100,100,100,100,100,100
94143,"Testers and graders, food and beverage processing",Échantillonneurs/échantillonneuses et trieurs/trieuses dans la transformation des aliments et des boissons,300,300,300,300,300,300,300,300,300,300,300
94150,Plateless printing equipment operators,Opérateurs/opératrices d'équipement d'impression sans plaque,200,100,100,100,100,100,100,100,100,100,100
94151,"Camera, platemaking and other prepress occupations","Photograveurs-clicheurs/photograveuses-clicheuses, photograveurs-reporteurs/photograveuses-reporteuses et autre personnel de prépresse",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
94152,Binding and finishing machine operators,Opérateurs/opératrices de machines à relier et de finition,0,0,0,0,0,0,0,0,0,0,0
94153,Photographic and film processors,Développeurs/développeuses de films et de photographies,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
94200,"Motor vehicle assemblers, inspectors and testers","Assembleurs/assembleuses, contrôleurs/contrôleuses et vérificateurs/vérificatrices de véhicules automobiles",600,600,600,500,500,500,500,500,500,500,500
94201,"Electronics assemblers, fabricators, inspectors and testers","Assembleurs/assembleuses, monteurs/monteuses, contrôleurs/contrôleuses et vérificateurs/vérificatrices de matériel électronique",500,400,400,400,400,400,400,400,400,400,400
94202,"Assemblers and inspectors, electrical appliance, apparatus and equipment manufacturing","Monteurs/monteuses et contrôleurs/contrôleuses dans la fabrication de matériel, d'appareils et d'accessoires électriques",200,200,200,200,200,200,200,200,200,200,200
94203,"Assemblers, fabricators and inspectors, industrial electrical motors and transformers","Assembleurs/assembleuses, monteurs/monteuses et contrôleurs/contrôleuses dans la fabrication de transformateurs et de moteurs électriques industriels",100,100,100,100,100,100,100,100,100,100,100
94204,Mechanical assemblers and inspectors,Monteurs/monteuses et contrôleurs/contrôleuses de matériel mécanique,400,300,300,300,300,300,300,300,300,300,300
94205,"Machine operators and inspectors, electrical apparatus manufacturing",Opérateurs/opératrices de machines et contrôleurs/contrôleuses dans la fabrication d'appareils électriques,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
94210,"Furniture and fixture assemblers, finishers, refinishers and inspectors","Monteurs/monteuses, finisseurs/finisseuses, restaurateurs/restauratrices et contrôleurs/contrôleuses de meubles et d’accessoires",700,700,700,700,700,600,600,600,600,600,600
94211,Assemblers and inspectors of other wood products,Monteurs/monteuses et contrôleurs/contrôleuses d'autres produits en bois,300,200,200,200,200,200,200,200,200,200,200
94212,"Plastic products assemblers, finishers and inspectors","Assembleurs/assembleuses, finisseurs/finisseuses et contrôleurs/contrôleuses de produits en plastique",200,200,200,200,200,200,100,100,100,100,100
94213,"Industrial painters, coaters and metal finishing process operators","Peintres, enduiseurs/enduiseuses et opérateurs/opératrices de procédés dans le finissage du métal - secteur industriel",300,300,300,300,300,300,300,300,300,300,300
94219,"Other products assemblers, finishers and inspectors","Monteurs/monteuses, finisseurs/finisseuses et contrôleurs/contrôleuses de produits divers",800,800,800,800,800,800,800,800,800,800,800
95100,Labourers in mineral and metal processing,Manoeuvres dans le traitement des métaux et des minerais,100,200,200,200,200,200,100,100,100,100,100
95101,Labourers in metal fabrication,Manoeuvres en métallurgie,500,500,500,500,400,400,400,400,400,400,400
95102,Labourers in chemical products processing and utilities,Manoeuvres dans le traitement des produits chimiques et les services d'utilité publique,300,200,200,200,200,200,200,200,200,200,200
95103,"Labourers in wood, pulp and paper processing",Manoeuvres dans le traitement des pâtes et papiers et la transformation du bois,400,500,500,500,500,500,500,500,500,500,500
95104,Labourers in rubber and plastic products manufacturing,Manoeuvres dans la fabrication des produits en caoutchouc et en plastique,100,200,200,200,100,100,100,100,100,100,100
95105,Labourers in textile processing and cutting,Manoeuvres dans la fabrication et la coupe des produits du textile,0,0,0,0,0,0,0,0,0,0,0
95106,Labourers in food and beverage processing,Manoeuvres dans la transformation des aliments et des boissons,1300,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100
95107,Labourers in fish and seafood processing,Manoeuvres dans la transformation du poisson et des fruits de mer,100,100,100,100,100,100,100,100,100,100,100
95109,"Other labourers in processing, manufacturing and utilities","Autres manoeuvres des services de transformation, de fabrication et d'utilité publique",500,600,600,600,600,500,500,500,500,500,500
